id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
750192238683534887,A Month @ MileHigh | Pet Friendly w/ Huge Backyard,176743068,Alex,,Montclair,39.73851,-104.92099,Entire home/apt,83,29,5,2024-08-20,0.23,4,259,2,
750294557127660384,Modern 1 BR | Denver | Jeff Park-LoHi | Garage Pkg,11663552,Jeff,,Jefferson Park,39.75632,-105.02083,Entire home/apt,103,29,13,2024-12-08,0.53,2,240,8,2023-BFN-0020059
750684120067845968,Denver Capitol Hill Townhome w/ Fenced Yard!,121718072,Evolve,,City Park West,39.74077,-104.96622,Entire home/apt,56,30,6,2024-05-22,0.26,85,305,3,
750684122015609152,Denver Home w/ Large Yard < 7 Mi to Downtown!,121718072,Evolve,,Virginia Village,39.687599870282774,-104.91598705754309,Entire home/apt,194,2,13,2024-01-17,0.50,85,105,1,2022-BFN-0013256
750735623417053056,Updated Denver Townhome < 1 Mi to St Joseph's,121718072,Evolve,,City Park West,39.74071,-104.96629,Entire home/apt,61,30,5,2024-12-02,0.23,85,273,3,
750869463740560916,Modern 3BR House in RiNo Art District,10082032,Nicolas,,Five Points,39.758462,-104.981544,Entire home/apt,341,3,43,2024-12-28,1.80,1,122,27,2022-BFN-0011567
750927094446258518,Cozy 1-bedroom with free parking on premises.,484960442,Maskerem,,Gateway - Green Valley Ranch,39.77897,-104.76214,Private room,100,29,5,2023-08-27,0.20,1,180,0,2022-BFN-0017194
751476829432651638,Southern Charm Guest Suite in the Highlands!,462097560,Stacy,,West Highland,39.76009,-105.0457,Entire home/apt,72,2,89,2024-12-10,3.47,1,358,39,2022-BFN-0015686
752018213953031325,"30 Day+ Quiet, 2BR/1BA condo in Congress Park",486183718,Chad,,Congress Park,39.7379841,-104.9437222,Entire home/apt,175,29,6,2024-09-04,0.31,1,305,3,
752194267572315014,Awesome 1 bedroom suite w/ gorgeous mountain views,486225809,Heather,,Stapleton,39.7983,-104.87579,Entire home/apt,139,1,25,2024-09-09,1.07,1,56,15,2022-BFN-0014448
752355567540945915,Unique Denver Loft : Famous Rino Art District,485931325,Kristen,,Cole,39.77076,-104.96529,Entire home/apt,129,1,140,2024-12-14,5.40,3,350,69,2022-BFN-0010163
752840836006859935,Denver Studio: Steps to City Park + Restaurants!,121718072,Evolve,,Whittier,39.75728,-104.96369,Entire home/apt,75,2,17,2023-09-27,0.70,85,346,0,2022-BFN-0013144
752939198381485004,Out West Stays: Private Guest House,486363187,Peter,,Congress Park,39.7370734154981,-104.95632772405195,Entire home/apt,81,1,124,2024-12-23,5.45,2,311,63,2023-BFN-0001869
752966459599815014,Private 1-bedroom guesthouse near Tennyson Street,25190934,Layce,,Berkeley,39.7757376228478,-105.05139481918738,Entire home/apt,90,1,77,2024-12-14,4.89,1,145,60,2023-BFN-0033676
752983453680865544,The Den at Dahlia: cozy 1 bedroom guest suite,87297091,Lauren,,Northeast Park Hill,39.76839,-104.93226,Entire home/apt,88,1,110,2024-12-15,4.71,1,170,53,2022-BFN-0015286
752986081902253253,"Charming, Cozy Getaway in Wash Park",316738260,Sarah,,Washington Park West,39.70120319999999,-104.9818521,Entire home/apt,207,1,44,2024-12-02,1.79,1,65,10,2022-BFN-0015645
753187268383081499,Amazing home in Downtown Denver RiNo District,486405699,Pat,,Five Points,39.7611426,-104.978225,Entire home/apt,185,29,8,2024-09-30,0.36,1,265,4,
753223156131682820,Modern Home in Highlands,45449408,Chase,,Sunnyside,39.77338,-105.0052,Entire home/apt,257,2,32,2024-11-29,1.55,1,68,17,2023-BFN-0000730
753579829681273284,Private Suite in Denver's Park Hill Neighborhood,52129344,Nina,,South Park Hill,39.7497228,-104.9261322,Entire home/apt,106,1,94,2024-11-24,3.62,1,69,40,2022-BFN-0013438
754275427727906874,Upscale Central Denver Home Surrounded by Parks!,373531468,Mike,,Rosedale,39.6716,-104.98553,Entire home/apt,220,2,8,2023-12-27,0.32,1,178,0,2022-BFN-0015208
754664283999862312,Cozy Colorado Living,159862119,Will,,Hampden,39.65907,-104.87227,Entire home/apt,,3,33,2024-11-16,1.28,1,0,12,2022-BFN-0010816
755071914814056812,1890's Victorian Style Home,265473079,Irvin,,Whittier,39.761974477467454,-104.96595020740966,Entire home/apt,155,5,56,2024-12-02,2.52,1,75,23,2022-BFN-0013741
755153421725742605,Cozy 2 bedroom basement unit right in the city,486782846,Chase,,Skyland,39.7547051,-104.9568875,Entire home/apt,110,2,55,2024-11-25,2.46,1,258,24,2020-BFN-0005892
755787029245945130,DenverStays | Luxurious 3BD/3.5 BA by Sloan's Lake,406372410,Manuel,,West Colfax,39.7355057,-105.0379231,Entire home/apt,178,1,97,2024-12-09,4.12,2,355,43,2022-BFN-0015257
755861589404787735,"Denver Private Studio, Kitchenette & Parking!",485082923,Tarah,,Athmar Park,39.70347,-105.00369,Entire home/apt,,29,74,2024-07-01,2.87,1,0,6,2021-BFN-0009930
756485570075170786,ChampaHouse GuestSuite - EZAccess to Rino/Ballpark,8514755,Brandon,,Five Points,39.75618,-104.98119,Entire home/apt,124,1,128,2024-12-23,4.90,3,60,80,2023-BFN-0023672
756488362615766335,Dog Friendly Renovated 2bd in Trendy Cap Hill Area,162309870,Michael,,Capitol Hill,39.734924289577265,-104.97893396935704,Entire home/apt,98,29,6,2024-08-18,0.29,6,105,4,
756491150580043505,Parking Cozy 2bd in Baker w King beds Laundry Dogs,162309870,Michael,,Washington Park West,39.708176475563654,-104.9869910028685,Entire home/apt,93,29,1,2024-09-19,0.29,6,139,1,
756574285156129297,Historic Brick Loft steps to S. Broadway,223001976,Jake,,Baker,39.71866054942997,-104.99376229051202,Entire home/apt,149,3,117,2024-12-27,4.75,1,169,40,2024-BFN-0016967
756576953689070169,"Beautiful Denver | 5min to RiNo, City Park",371723322,Kyle,,Clayton,39.76232253387991,-104.95710909105335,Entire home/apt,84,2,115,2024-12-29,4.63,2,240,45,2022-BFN-0017484
756595137419612788,Executive King Suite in Denver’s Upper West Side.,346791951,Arthur,,West Colfax,39.73922411150698,-105.0388616676798,Entire home/apt,100,29,11,2024-07-01,0.55,1,88,2,2022-BFN-0018532
756840976652967306,High-Rise Denver Condo with Stunning Views,464506694,Thomas,,Union Station,39.7509463,-104.9957965,Entire home/apt,257,2,39,2024-10-14,1.56,1,240,16,2022-BFN-0015705
757191826543619467,"2-bedroom House next to Zoo, Museum & NJH Hospital",10140724,Ryan,,City Park,39.74114,-104.94377,Entire home/apt,145,29,95,2024-12-10,3.69,1,180,38,2022-BFN-0003933
757193239139957275,"Platt Park near downtown, parking, laundry, yard",295822172,Caitlin,,Platt Park,39.684899,-104.98248,Entire home/apt,70,29,2,2024-12-22,2,1,322,2,
757439341748584480,Sunny Victorian w/ Fireplace in West Highlands,15680109,Ian,,West Highland,39.7631732,-105.0312905,Entire home/apt,,3,27,2024-10-06,1.08,1,0,9,2022-BFN-0008939
758074896708593951,"Your Denver Christmas Home,  December & January",53621771,Derek,,City Park West,39.74192,-104.96324,Entire home/apt,178,29,28,2024-09-14,1.14,1,365,10,2022-BFN-0016038
758859821703754837,Cozy Basement Unit with Full Kitchen & Laundry,487464714,Clint,,Mar Lee,39.6855889,-105.0414266,Entire home/apt,140,29,21,2023-10-20,0.86,1,271,0,2022-BFN-0008787
758924213163152709,"Cute Lower Level 1-Bedroom, 1 bath",39664417,Michael,,Sloan Lake,39.75841583259127,-105.04602748900652,Entire home/apt,108,1,121,2024-12-15,5.08,1,358,43,2021-BFN-0010363
759364899658576817,Charming Condo/Flat in Englewood,390552394,Mark,,Overland,39.6678016,-104.9884541,Entire home/apt,100,30,0,,,1,351,0,
759704695071392153,Modern/Cozy 2-bedroom Townhouse in Prime Location,260726829,Hayelom,,Stapleton,39.79781,-104.88336,Entire home/apt,111,29,3,2024-08-20,0.13,1,319,2,
759709439760875028,Uptown Condo in Heart of Denver,28412055,Robby,,North Capitol Hill,39.74172,-104.97689,Entire home/apt,199,2,70,2024-12-02,2.80,1,49,29,2022-BFN-0014870
759963362183187354,Park Mayfair ~Sunny 1 bed/1 bath -Denver-Sleeps 4!,185397245,Zendigz,,Hale,39.73232,-104.92987,Entire home/apt,,29,0,,,1,0,0,
760186874616933524,Modern Denver Loft : Trendy Rino Art District,485931325,Kristen,,Cole,39.76986,-104.96631,Entire home/apt,160,1,114,2024-12-27,4.82,3,349,60,2022-BFN-0010163
760187475765062362,New Listing! Victorian Home,251769529,Mg,,Baker,39.72482,-104.99236,Entire home/apt,,30,2,2024-01-02,0.15,2,0,1,2022-BFN-0004638
760193463017844396,River North Art District!,479520142,StayRN,,Five Points,39.76686,-104.98257,Entire home/apt,50,30,9,2024-12-10,0.39,96,0,5,
760333921730676208,ParkHill Brickstone,380569568,Robert,,South Park Hill,39.7498,-104.91572,Entire home/apt,218,29,12,2024-08-03,0.49,5,365,1,2022-BFN-0011418
760702127899854510,Modern 2BR Condo / Walk to all RiNo Attractions,487808935,Nicholas,,Five Points,39.75773,-104.98551,Entire home/apt,83,30,7,2024-10-01,0.40,1,0,4,
760703102586509697,1 Bed 39th Floor Condo at Spire,445697747,Tim,,CBD,39.74599541143004,-104.9948241158601,Entire home/apt,190,30,1,2024-03-09,0.10,22,345,1,
760856126025683881,2-bedroom remote working sanctuary,50065542,Connie,,Five Points,39.75847,-104.9853,Entire home/apt,183,3,69,2024-10-08,2.83,1,153,33,2022-BFN-0016196
760960278154277819,Amazing 4Bedroom Sunnyside House! Groups/Pets OK!,453216529,Pristine,,Sunnyside,39.78248,-105.02322,Entire home/apt,,29,5,2023-12-27,0.22,3,89,0,2021-BFN-0007974
760988225290770671,1BR RiNo Apartment,479520142,StayRN,,Five Points,39.76732,-104.98234,Entire home/apt,49,30,8,2024-12-07,0.33,96,261,3,
760992979108611471,Luxury Townhome in Sloan's Lake - No Cleaning Fees,94677322,Desiree,,West Colfax,39.74245,-105.03319,Entire home/apt,385,2,38,2024-11-30,1.67,1,340,14,2023-BFN-0000976
761015153203918951,Modern 1BR in RiNo Art District,479520142,StayRN,,Five Points,39.76831,-104.98246,Entire home/apt,58,30,6,2024-12-21,0.25,96,2,3,
761026146965107505,Beautiful 1BR w/ City View!,479520142,StayRN,,Five Points,39.76855,-104.98088,Entire home/apt,67,30,5,2024-11-06,0.28,96,1,3,
761071748431429071,Urban Retreat: Work and Play,180590857,Jeff,,Five Points,39.7540098,-104.977904,Entire home/apt,87,29,0,,,2,364,0,
761097400434841164,Sunnyside 4 bedroom Victorian,7656786,Julia,,Highland,39.76903,-105.01162,Entire home/apt,300,3,71,2024-12-07,2.92,3,331,30,2022-BFN-0015050
761144528632047675,Luxurious 4BR Gem in the heart of Denver,56267154,Daniel,,Cheesman Park,39.73251,-104.97192,Entire home/apt,352,3,42,2024-11-20,2.26,3,299,21,2017-BFN-0001229
761500542876870789,Golden Triangle Studio Apt with On-Site Parking #3,464465520,Carolyn,,Civic Center,39.73441,-104.98957,Entire home/apt,75,29,3,2024-09-09,0.17,3,332,2,
761561137710874547,Broadway Central 2 King Bed!,392360868,Lincolnwood,,Speer,39.71884,-104.98475,Entire home/apt,50,30,8,2024-11-28,0.37,17,59,4,
761581553332665502,Cozy Rino Apartment Suite - Historic Cole,65229261,Christopher,,Cole,39.763518222758734,-104.9680069116394,Entire home/apt,141,1,123,2024-12-08,5.16,1,114,58,2022-BFN-0014964
761620461106361093,Upper-Level 2-Bedroom Unit in Denver,357484119,Katherine,,Barnum West,39.71529,-105.05099,Entire home/apt,99,1,43,2024-12-28,1.90,1,361,20,2023-BFN-0000880
761830827656606528,Walking distance to train | Historic RINO Home,33292543,Blake,,Cole,39.76657,-104.97255,Entire home/apt,,2,9,2024-08-10,0.37,1,0,1,2022-BFN-0012601
762194521518223843,"Modern gem, close to Coliseum, welcomes NWSS",6488047,Valissa,,North Park Hill,39.76038289793172,-104.92210205644369,Entire home/apt,509,3,60,2024-11-04,2.37,1,155,26,2022-BFN-0015479
762229032043110702,Center of Lohi Fun,43777370,Charissa,,Highland,39.765002059379285,-105.00898268377607,Entire home/apt,105,1,140,2024-12-28,6.29,1,24,77,2022-BFN-0016535
762408064587473406,Sunny 6 King Bed Family Haven,488134749,Kristen,,Windsor,39.69851,-104.87213,Entire home/apt,,29,83,2024-12-17,3.68,2,353,41,2021-BFN-0009615
762526281809967368,Cozy home near City Park,13900785,Carla,,South Park Hill,39.74063,-104.92401,Entire home/apt,,29,3,2023-07-14,0.12,1,0,0,2022-BFN-0016092
762982823700619771,Cute home in central Denver location,488134749,Kristen,,Regis,39.78619,-105.03668,Entire home/apt,99,29,36,2024-06-23,1.85,2,365,15,2023-BFN-0006732
763090318212276069,"Modern, central townhome w/ mountain & city views",1857120,Kaveh,,Five Points,39.75936,-104.9788,Entire home/apt,280,29,31,2024-10-06,1.37,1,93,15,2022-BFN-0016759
763133308608899964,Charming 1BD/1BA w/Private Yard!,23311726,Perri,,Montclair,39.73636,-104.91692,Entire home/apt,79,30,4,2024-08-04,0.17,1,237,2,
763156739852832342,Centrally Located Denver Retreat w/ Yard & Grill!,121718072,Evolve,,South Park Hill,39.7474,-104.92082,Entire home/apt,255,3,13,2024-06-16,0.53,85,363,1,2018-BFN-0000208
763301266911902027,RARE! Monthly Furnished Rental in Denver RINO area,377219980,Antoine,,Five Points,39.75987,-104.98166,Entire home/apt,69,30,1,2024-07-09,0.17,4,221,1,
763874960162304140,"Apartment in RiNo, Denver",127241102,Amalia,,Five Points,39.76951,-104.98186,Entire home/apt,200,30,0,,,1,268,0,
763952350659490892,Cozy Home W/KING BR 12 min Airport & downtown,488397739,Paras,,Gateway - Green Valley Ranch,39.77070154278595,-104.7509258239141,Entire home/apt,130,1,92,2024-12-26,3.71,1,245,41,2022-BFN-0016217
764426024487589210,Modern Townhome in Barnum,370117698,Leah,,Barnum,39.71281,-105.03752,Entire home/apt,60,1,1,2024-12-15,1,1,6,1,2024-BFN-0044084
765196300666093772,The Little Black House On Larimer,17055688,Adi,,Five Points,39.7635663,-104.9784289,Entire home/apt,319,2,71,2024-12-25,3.19,1,350,33,2023-BFN-0037061
765276994803064340,Large sky-lit condo near RINO,910454,Mark,,Five Points,39.75918,-104.97936,Entire home/apt,60,30,2,2024-03-09,0.08,5,365,1,
765316282291127831,Stylish Uptown apartment,12131099,Colton,,City Park West,39.74215,-104.96108,Entire home/apt,209,29,8,2024-08-10,0.41,1,44,3,2022-BFN-0004443
765363125836293675,Modern 1B Urban Loft at Riverfront Park in LoDo.,488660614,Mary,,Union Station,39.75382,-105.00574,Entire home/apt,179,2,51,2024-12-16,2.03,1,6,21,2022-BFN-0011818
765861551461257801,Out West Stays: Private Garden Level Unit,486363187,Peter,,Congress Park,39.7355859705761,-104.95433740357021,Entire home/apt,63,30,94,2024-10-13,3.98,2,365,45,2023-BFN-0001869
765907962287264249,"NEW BUILD, Garage, L2 EV Charger, Modern Luxury",155091933,Matt,,Platt Park,39.686351,-104.981021,Entire home/apt,158,1,119,2024-11-30,5.30,1,121,64,2022-BFN-0008514
765997944019478716,Sit/Stand Desk! King Bed! V,392360868,Lincolnwood,,Speer,39.71992,-104.98632,Entire home/apt,116,30,3,2023-12-28,0.17,17,89,0,
766019860012510839,Lux Bungalow in the Heart of Denver,488774638,Amy,,Barnum West,39.72446,-105.04878,Entire home/apt,87,1,207,2024-12-26,8.20,1,143,104,2022-BFN-0012094
766031863465130027,1/2 Duplex w/ Private Yard,146100276,Cody,,Villa Park,39.73391,-105.04606,Entire home/apt,,29,0,,,1,29,0,
766085343967293588,"Updated, Spacious 4-Bedroom Home",187161157,Martin,,Fort Logan,39.64909,-105.05698,Entire home/apt,,29,1,2023-01-02,0.04,6,0,0,
766383497117362854,Victorian at Sloans Lake,15895580,Carla,,Sloan Lake,39.75006,-105.03395,Entire home/apt,130,29,7,2024-10-31,0.33,2,215,4,
766617728227484643,Central Budget friendly 420 abode,7273500,Kayah,,Jefferson Park,39.7576842,-105.0234401,Entire home/apt,108,1,98,2024-12-20,3.83,3,360,45,2022-BFN-0000516
766934074421645859,203J-One bed near Rose Medical,452537929,Lark,,Hale,39.72959,-104.93314,Entire home/apt,55,30,0,,,18,138,0,
768157402126101646,Charming 4 bdrm 2 baths family home with King bed,489113481,Boris,,North Park Hill,39.75867364881239,-104.93174939272899,Entire home/apt,179,3,9,2024-12-01,1.27,1,5,9,2022-BFN-0019305
768328538976724631,The Zen Den,156144071,Seth,,Chaffee Park,39.79278747236093,-105.02302811317493,Entire home/apt,125,2,55,2024-12-09,2.35,1,260,32,2022-BFN-0014105
768448426988378682,Home in Denver with patio/ pets friendly,489158982,Alejandra,,Globeville,39.77977,-104.97974,Entire home/apt,138,29,4,2024-08-02,0.22,1,364,2,
769084791093704340,Charming 2-Bed apt: start your Denver Adventure,21426045,Shay,,Valverde,39.714128,-105.0105638,Entire home/apt,96,3,19,2024-10-13,0.77,2,180,10,2022-BFN-0007425
769593198377120129,City Park Guesthouse w/ Skyline View,73339405,Tanya,,Skyland,39.75768899417193,-104.95806109160185,Entire home/apt,145,3,85,2024-11-10,3.39,1,67,30,2022-BFN-0015072
769743070170649576,Lakeview Cozy Condo,21459280,Zahira,,Marston,39.63331,-105.08278,Entire home/apt,100,29,3,2024-09-19,0.37,1,352,3,
771264891928229923,Cloud by Modern Midstay | 1 Block to City Park #C1,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,108,29,6,2024-12-06,0.36,48,245,4,
771713563283486821,Sunny Corner Condo | Central Park | 30+ Days,107279139,John And Kimberly,,Stapleton,39.75849,-104.89867,Entire home/apt,93,29,0,,,19,268,0,
771847202946274794,The Coloradan 525: Over-Sized with 2 Bathrooms!,460083844,Susan,,Union Station,39.7542552,-105.0008633,Entire home/apt,151,30,4,2024-08-10,0.19,28,272,2,
772460075058010037,Pet-Friendly Denver Escape w/ Private Balcony,121718072,Evolve,,University Hills,39.67646,-104.93818,Entire home/apt,,30,0,,,85,0,0,
772474631787573278,Thomas's Updated 3BR Home with Private Yard,98551047,Thomas,,Hampden,39.6611403,-104.8769086,Entire home/apt,123,90,3,2024-06-01,0.16,1,236,1,
772642629515593700,Denver Colorado Bungalow,378361012,Nicole,,Gateway - Green Valley Ranch,39.78161,-104.7392,Entire home/apt,162,1,178,2024-12-23,7.28,1,291,84,2022-BFN-0020354
773367237722947657,Cloud by Modern Midstay | 1 Block to City Park #C5,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,108,29,9,2024-10-01,0.40,48,305,6,
773875546428103587,“Bluebird Burrow” Cozy Retreat in Central Denver,75569466,Lauren,,Speer,39.7223828,-104.9858687,Entire home/apt,,29,61,2023-12-31,2.56,1,363,0,2022-BFN-0015207
774639925360639435,New Cheerful Denver Townhouse,58472319,Ashi,,West Colfax,39.7375363,-105.0518519,Entire home/apt,152,2,88,2024-12-22,3.57,6,76,26,2022-BFN-0013086
774658774155856444,Central RiNo Townhome Very Walkable,53635851,Shaina,,Five Points,39.760522,-104.985936,Entire home/apt,122,29,6,2024-12-05,0.27,1,320,4,
775242611868094861,"New, Hip Loft near RiNo / Taxi District w/ Pool",72164908,Atomic,,Globeville,39.77336,-104.98326,Entire home/apt,108,29,8,2024-08-24,0.34,42,333,2,
775250870048371276,"New Central Park Home! Near DIA,20mins to Downtown",72164908,Atomic,,Stapleton,39.793369930389346,-104.88503068942806,Entire home/apt,194,2,25,2024-09-05,1.04,42,116,14,2022-BFN-0017529
775315341644787236,Full home w/ private yard minutes from Downtown,294425646,Robin,,Westwood,39.70244,-105.02985,Entire home/apt,86,29,3,2024-11-25,0.13,1,124,2,
775349291190630387,Highland Snug - Down,10730,William,,Highland,39.75872,-105.01159,Entire home/apt,67,29,14,2024-11-05,0.58,2,159,13,2022-BFN-0017443
775580713263382427,Cap Hill Condo,22128998,Thomas,,North Capitol Hill,39.74265,-104.97749,Entire home/apt,78,2,13,2024-12-28,0.63,1,2,8,2022-BFN-0017894
776013518228730896,Charming Denver Home: Outdoor Oasis w/ Grill,121718072,Evolve,,Sunnyside,39.78359,-105.02166,Entire home/apt,137,29,3,2023-09-04,0.15,85,364,0,2022-BFN-0016050
776378258608356179,WOW! Modern Townhome w/ Rooftop Hot Tub!,217505814,David,,West Colfax,39.7433276,-105.0309595,Entire home/apt,295,2,123,2024-12-26,4.96,1,61,56,2022-BFN-0014630
776790750737147102,3 beds Cap Hill Suite !,49223382,Instant Book Homes,,City Park West,39.74144,-104.97142,Entire home/apt,200,1,92,2024-12-15,3.79,6,351,44,2020-BFN-0003914
776803429332512076,King rm; Near park w/Lake & Rec (Quit-Iliff-K),14126753,Kim And Ben Homes With Hospitality,,Harvey Park,39.67351,-105.04135,Private room,45,29,2,2024-05-04,0.12,30,151,1,
776858914746409698,Stylish 2 bedroom in Highlands,10589820,Gina,,West Highland,39.76841786467954,-105.03176268480804,Entire home/apt,,3,31,2024-10-21,1.34,1,0,13,2022-BFN-0020654
776992784996583208,Private Room In Denver,386796091,Rubia,,Gateway - Green Valley Ranch,39.79067,-104.76144,Private room,33,1,71,2024-12-11,2.87,2,359,31,2022-BFN-0001904
